Countrycode	Namespace	AirQualityNetwork	AirQualityStation	AirQualityStationEoICode	SamplingPoint	AirPollutant	AirPollutantCode	DataAggregationProcess	AirPollutionLevel	UnitOfAirPollutionLevel	DataCapture	DataCoverage	TimeCoverage	DatetimeBegin	DatetimeEnd	Validity	Verification
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_8	NO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8	P1D	10.31996875	µg/m3	100	100	100	2013-01-06 00:00:00	2013-01-07 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_8	NO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8	P1D	10.68207291	µg/m3	100	100	100	2013-06-29 00:00:00	2013-06-30 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_8	NO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8	P1D	10.83991316	µg/m3	100	100	100	2013-07-02 00:00:00	2013-07-03 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_8	NO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8	P1D	10.96061458	µg/m3	100	100	100	2013-06-16 00:00:00	2013-06-17 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_8	NO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8	P1D	11.17482633	µg/m3	100	100	100	2013-07-14 00:00:00	2013-07-15 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_8	NO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8	P1D	11.20997566	µg/m3	100	100	100	2013-06-10 00:00:00	2013-06-11 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_8	NO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8	P1D	11.33200341	µg/m3	100	100	100	2013-03-31 00:00:00	2013-04-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_8	NO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8	P1D	11.39169091	µg/m3	100	100	100	2013-04-28 00:00:00	2013-04-29 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_8	NO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8	P1D	11.5402465	µg/m3	100	100	100	2013-05-06 00:00:00	2013-05-07 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_8	NO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8	P1D	11.61651383	µg/m3	100	100	100	2013-07-03 00:00:00	2013-07-04 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_8	NO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8	P1D	11.63110416	µg/m3	100	100	100	2013-04-21 00:00:00	2013-04-22 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_8	NO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8	P1D	11.790934	µg/m3	100	100	100	2013-06-28 00:00:00	2013-06-29 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_8	NO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8	P1D	11.8983715	µg/m3	100	100	100	2013-06-14 00:00:00	2013-06-15 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_8	NO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8	P1D	11.98127083	µg/m3	100	100	100	2013-05-04 00:00:00	2013-05-05 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_8	NO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8	P1D	12.0144305	µg/m3	100	100	100	2013-05-11 00:00:00	2013-05-12 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_8	NO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8	P1D	12.03896875	µg/m3	100	100	100	2013-02-16 00:00:00	2013-02-17 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_8	NO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8	P1D	12.10595133	µg/m3	100	100	100	2013-06-15 00:00:00	2013-06-16 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_8	NO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8	P1D	12.25715966	µg/m3	100	100	100	2013-07-06 00:00:00	2013-07-07 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_8	NO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8	P1D	12.31817358	µg/m3	100	100	100	2013-07-07 00:00:00	2013-07-08 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_8	NO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8	P1D	12.6829305	µg/m3	100	100	100	2013-04-15 00:00:00	2013-04-16 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_8	NO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8	P1D	12.88852083	µg/m3	100	100	100	2013-03-10 00:00:00	2013-03-11 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_8	NO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8	P1D	13.02182291	µg/m3	100	100	100	2013-06-02 00:00:00	2013-06-03 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_8	NO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8	P1D	13.02513883	µg/m3	100	100	100	2013-01-07 00:00:00	2013-01-08 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_8	NO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8	P1D	13.23603466	µg/m3	100	100	100	2013-07-04 00:00:00	2013-07-05 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_8	NO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8	P1D	13.29439583	µg/m3	100	100	100	2013-03-24 00:00:00	2013-03-25 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_8	NO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8	P1D	13.33352425	µg/m3	100	100	100	2013-06-21 00:00:00	2013-06-22 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_8	NO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8	P1D	13.36535758	µg/m3	100	100	100	2013-04-01 00:00:00	2013-04-02 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_8	NO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8	P1D	13.49600691	µg/m3	100	100	100	2013-07-05 00:00:00	2013-07-06 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_8	NO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8	P1D	13.58089583	µg/m3	100	100	100	2013-07-13 00:00:00	2013-07-14 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_8	NO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8	P1D	13.90519791	µg/m3	100	100	100	2013-06-03 00:00:00	2013-06-04 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_8	NO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8	P1D	13.93504166	µg/m3	100	100	100	2013-06-27 00:00:00	2013-06-28 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_8	NO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8	P1D	14.04579508	µg/m3	100	100	100	2013-07-01 00:00:00	2013-07-02 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_8	NO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8	P1D	14.19435066	µg/m3	100	100	100	2013-05-19 00:00:00	2013-05-20 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_8	NO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8	P1D	14.21159375	µg/m3	100	100	100	2013-03-23 00:00:00	2013-03-24 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_8	NO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8	P1D	14.26730208	µg/m3	100	100	100	2013-06-11 00:00:00	2013-06-12 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_8	NO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8	P1D	14.39529858	µg/m3	100	100	100	2013-06-24 00:00:00	2013-06-25 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_8	NO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8	P1D	14.52860066	µg/m3	100	100	100	2013-01-27 00:00:00	2013-01-28 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_8	NO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8	P1D	14.58828816	µg/m3	100	100	100	2013-05-09 00:00:00	2013-05-10 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_8	NO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8	P1D	14.72490625	µg/m3	100	100	100	2013-05-13 00:00:00	2013-05-14 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_8	NO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8	P1D	15.07242008	µg/m3	100	100	100	2013-05-08 00:00:00	2013-05-09 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_8	NO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8	P1D	15.07440966	µg/m3	100	100	100	2013-03-21 00:00:00	2013-03-22 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_8	NO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8	P1D	15.57578466	µg/m3	100	100	100	2013-06-09 00:00:00	2013-06-10 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_8	NO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8	P1D	15.72898258	µg/m3	100	100	100	2013-07-15 00:00:00	2013-07-16 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_8	NO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8	P1D	15.87422216	µg/m3	100	100	100	2013-06-01 00:00:00	2013-06-02 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_8	NO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8	P1D	15.93258333	µg/m3	100	100	100	2013-04-16 00:00:00	2013-04-17 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_8	NO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8	P1D	16.18128125	µg/m3	100	100	100	2013-04-08 00:00:00	2013-04-09 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_8	NO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8	P1D	16.23897908	µg/m3	100	100	100	2013-05-10 00:00:00	2013-05-11 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_8	NO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8	P1D	16.24399634	µg/m3	100	95.83333333	95.83333333	2013-05-22 00:00:00	2013-05-23 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_8	NO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8	P1D	16.29402425	µg/m3	100	100	100	2013-04-18 00:00:00	2013-04-19 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_8	NO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8	P1D	16.46910758	µg/m3	100	100	100	2013-02-03 00:00:00	2013-02-04 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_8	NO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8	P1D	16.46977083	µg/m3	100	100	100	2013-05-28 00:00:00	2013-05-29 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_8	NO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8	P1D	16.53078466	µg/m3	100	100	100	2013-03-09 00:00:00	2013-03-10 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_8	NO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8	P1D	16.7125	µg/m3	100	100	100	2013-05-27 00:00:00	2013-05-28 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_8	NO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8	P1D	16.71846875	µg/m3	100	100	100	2013-04-27 00:00:00	2013-04-28 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_8	NO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8	P1D	16.82922216	µg/m3	100	100	100	2013-06-20 00:00:00	2013-06-21 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_8	NO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8	P1D	16.93201733	µg/m3	100	100	100	2013-02-04 00:00:00	2013-02-05 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_8	NO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8	P1D	16.97976733	µg/m3	100	100	100	2013-05-21 00:00:00	2013-05-22 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_8	NO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8	P1D	17.00165275	µg/m3	100	100	100	2013-03-03 00:00:00	2013-03-04 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_8	NO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8	P1D	17.0348125	µg/m3	100	100	100	2013-05-30 00:00:00	2013-05-31 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_8	NO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8	P1D	17.03613883	µg/m3	100	100	100	2013-05-15 00:00:00	2013-05-16 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_8	NO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8	P1D	17.15551383	µg/m3	100	100	100	2013-05-23 00:00:00	2013-05-24 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_8	NO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8	P1D	17.27820483	µg/m3	100	100	100	2013-04-13 00:00:00	2013-04-14 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_8	NO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8	P1D	17.3863055	µg/m3	100	100	100	2013-06-13 00:00:00	2013-06-14 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_8	NO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8	P1D	17.48246875	µg/m3	100	100	100	2013-02-10 00:00:00	2013-02-11 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_8	NO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8	P1D	17.51629166	µg/m3	100	100	100	2013-05-03 00:00:00	2013-05-04 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_8	NO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8	P1D	17.69004858	µg/m3	100	100	100	2013-02-05 00:00:00	2013-02-06 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_8	NO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8	P1D	17.70662841	µg/m3	100	100	100	2013-06-12 00:00:00	2013-06-13 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_8	NO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8	P1D	17.87375341	µg/m3	100	100	100	2013-05-31 00:00:00	2013-06-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_8	NO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8	P1D	18.02363541	µg/m3	100	100	100	2013-01-20 00:00:00	2013-01-21 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_8	NO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8	P1D	18.0309305	µg/m3	100	100	100	2013-05-18 00:00:00	2013-05-19 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_8	NO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8	P1D	18.03292008	µg/m3	100	100	100	2013-05-25 00:00:00	2013-05-26 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_8	NO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8	P1D	18.14367358	µg/m3	100	100	100	2013-03-30 00:00:00	2013-03-31 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_8	NO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8	P1D	18.47858675	µg/m3	100	100	100	2013-06-25 00:00:00	2013-06-26 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_8	NO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8	P1D	18.5561805	µg/m3	100	100	100	2013-06-19 00:00:00	2013-06-20 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_8	NO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8	P1D	18.71534716	µg/m3	100	100	100	2013-04-29 00:00:00	2013-04-30 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_8	NO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8	P1D	18.90170483	µg/m3	100	100	100	2013-01-04 00:00:00	2013-01-05 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_8	NO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8	P1D	18.96603466	µg/m3	100	100	100	2013-01-05 00:00:00	2013-01-06 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_8	NO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8	P1D	19.07678816	µg/m3	100	100	100	2013-03-29 00:00:00	2013-03-30 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_8	NO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8	P1D	19.22600691	µg/m3	100	100	100	2013-04-22 00:00:00	2013-04-23 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_8	NO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8	P1D	19.25651383	µg/m3	100	100	100	2013-05-29 00:00:00	2013-05-30 00:00:00	1	1
