Countrycode	Namespace	AirQualityNetwork	AirQualityStation	AirQualityStationEoICode	SamplingPoint	SamplingProcess	Sample	AirPollutant	AirPollutantCode	AveragingTime	Concentration	UnitOfMeasurement	DatetimeBegin	DatetimeEnd	Validity	Verification
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0001R	IE0001R	SPO.IE.IE0001RSample2_7018	SPP.IE.IE0001RSample2_7018	SAM.IE.IE0001RSAMPLE2	As	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7018	month	0.31	µg/m3	2014-04-01 00:00:00	2014-05-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0001R	IE0001R	SPO.IE.IE0001RSample2_7018	SPP.IE.IE0001RSample2_7018	SAM.IE.IE0001RSAMPLE2	As	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7018	month	0.39	µg/m3	2014-05-01 00:00:00	2014-06-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0001R	IE0001R	SPO.IE.IE0001RSample2_7018	SPP.IE.IE0001RSample2_7018	SAM.IE.IE0001RSAMPLE2	As	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7018	month	0.2	µg/m3	2014-06-01 00:00:00	2014-07-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0001R	IE0001R	SPO.IE.IE0001RSample2_7018	SPP.IE.IE0001RSample2_7018	SAM.IE.IE0001RSAMPLE2	As	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7018	month	2.39	µg/m3	2014-07-01 00:00:00	2014-08-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0001R	IE0001R	SPO.IE.IE0001RSample2_7018	SPP.IE.IE0001RSample2_7018	SAM.IE.IE0001RSAMPLE2	As	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7018	month	0.23	µg/m3	2014-08-01 00:00:00	2014-09-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0001R	IE0001R	SPO.IE.IE0001RSample2_7018	SPP.IE.IE0001RSample2_7018	SAM.IE.IE0001RSAMPLE2	As	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7018	month	0.12	µg/m3	2014-09-01 00:00:00	2014-10-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0001R	IE0001R	SPO.IE.IE0001RSample2_7018	SPP.IE.IE0001RSample2_7018	SAM.IE.IE0001RSAMPLE2	As	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7018	month	0.55	µg/m3	2014-10-01 00:00:00	2014-11-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0001R	IE0001R	SPO.IE.IE0001RSample2_7018	SPP.IE.IE0001RSample2_7018	SAM.IE.IE0001RSAMPLE2	As	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7018	month	0.44	µg/m3	2014-12-01 00:00:00	2015-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0001R	IE0001R	SPO.IE.IE0001RSample2_7018	SPP.IE.IE0001RSample2_7018	SAM.IE.IE0001RSAMPLE2	As	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7018	month	0.13	ug/m2/day	2015-01-01 00:00:00	2015-02-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0001R	IE0001R	SPO.IE.IE0001RSample2_7018	SPP.IE.IE0001RSample2_7018	SAM.IE.IE0001RSAMPLE2	As	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7018	month	0.55	µg/m3	2014-11-01 00:00:00	2014-12-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0001R	IE0001R	SPO.IE.IE0001RSample2_7018	SPP.IE.IE0001RSample2_7018	SAM.IE.IE0001RSAMPLE2	As	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7018	month	0.05	ug/m2/day	2015-02-01 00:00:00	2015-03-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0001R	IE0001R	SPO.IE.IE0001RSample2_7018	SPP.IE.IE0001RSample2_7018	SAM.IE.IE0001RSAMPLE2	As	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7018	month	0.04	ug/m2/day	2015-03-01 00:00:00	2015-04-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0001R	IE0001R	SPO.IE.IE0001RSample2_7018	SPP.IE.IE0001RSample2_7018	SAM.IE.IE0001RSAMPLE2	As	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7018	month	0.01	ug/m2/day	2015-04-01 00:00:00	2015-05-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0001R	IE0001R	SPO.IE.IE0001RSample2_7018	SPP.IE.IE0001RSample2_7018	SAM.IE.IE0001RSAMPLE2	As	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7018	month	0.05	ug/m2/day	2015-06-01 00:00:00	2015-07-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0001R	IE0001R	SPO.IE.IE0001RSample2_7018	SPP.IE.IE0001RSample2_7018	SAM.IE.IE0001RSAMPLE2	As	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7018	month	0.04	ug/m2/day	2015-07-01 00:00:00	2015-08-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0001R	IE0001R	SPO.IE.IE0001RSample2_7018	SPP.IE.IE0001RSample2_7018	SAM.IE.IE0001RSAMPLE2	As	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7018	month	0.01	ug/m2/day	2015-08-01 00:00:00	2015-09-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0001R	IE0001R	SPO.IE.IE0001RSample2_7018	SPP.IE.IE0001RSample2_7018	SAM.IE.IE0001RSAMPLE2	As	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7018	month	0.03	ug/m2/day	2015-09-01 00:00:00	2015-10-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0001R	IE0001R	SPO.IE.IE0001RSample2_7018	SPP.IE.IE0001RSample2_7018	SAM.IE.IE0001RSAMPLE2	As	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7018	month	0	ug/m2/day	2015-10-01 00:00:00	2015-11-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0001R	IE0001R	SPO.IE.IE0001RSample2_7018	SPP.IE.IE0001RSample2_7018	SAM.IE.IE0001RSAMPLE2	As	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7018	month	0	ug/m2/day	2015-11-01 00:00:00	2015-12-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0001R	IE0001R	SPO.IE.IE0001RSample2_7018	SPP.IE.IE0001RSample2_7018	SAM.IE.IE0001RSAMPLE2	As	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7018	month	0	ug/m2/day	2015-12-01 00:00:00	2016-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0108A	IE0108A	SPO.IE.IE0108ASample2_7018	SPP.IE.IE0108ASample2_7018	SAM.IE.IE0108ASAMPLE2	As	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7018	month	0.18	ug/m2/day	2015-12-01 00:00:00	2016-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0108A	IE0108A	SPO.IE.IE0108ASample2_7018	SPP.IE.IE0108ASample2_7018	SAM.IE.IE0108ASAMPLE2	As	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7018	month	0	ug/m2/day	2015-11-01 00:00:00	2015-12-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0108A	IE0108A	SPO.IE.IE0108ASample2_7018	SPP.IE.IE0108ASample2_7018	SAM.IE.IE0108ASAMPLE2	As	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7018	month	0.13	ug/m2/day	2015-10-01 00:00:00	2015-11-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0108A	IE0108A	SPO.IE.IE0108ASample2_7018	SPP.IE.IE0108ASample2_7018	SAM.IE.IE0108ASAMPLE2	As	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7018	month	0	ug/m2/day	2015-09-01 00:00:00	2015-10-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0108A	IE0108A	SPO.IE.IE0108ASample2_7018	SPP.IE.IE0108ASample2_7018	SAM.IE.IE0108ASAMPLE2	As	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7018	month	0.29	ug/m2/day	2015-08-01 00:00:00	2015-09-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0108A	IE0108A	SPO.IE.IE0108ASample2_7018	SPP.IE.IE0108ASample2_7018	SAM.IE.IE0108ASAMPLE2	As	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7018	month	0.19	ug/m2/day	2015-07-01 00:00:00	2015-08-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0108A	IE0108A	SPO.IE.IE0108ASample2_7018	SPP.IE.IE0108ASample2_7018	SAM.IE.IE0108ASAMPLE2	As	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7018	month	0.15	ug/m2/day	2015-06-01 00:00:00	2015-07-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0108A	IE0108A	SPO.IE.IE0108ASample2_7018	SPP.IE.IE0108ASample2_7018	SAM.IE.IE0108ASAMPLE2	As	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7018	month	0.17	ug/m2/day	2015-05-01 00:00:00	2015-06-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0108A	IE0108A	SPO.IE.IE0108ASample2_7018	SPP.IE.IE0108ASample2_7018	SAM.IE.IE0108ASAMPLE2	As	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7018	month	0.35	ug/m2/day	2015-04-01 00:00:00	2015-05-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0108A	IE0108A	SPO.IE.IE0108ASample2_7018	SPP.IE.IE0108ASample2_7018	SAM.IE.IE0108ASAMPLE2	As	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7018	month	0.1	ug/m2/day	2015-03-01 00:00:00	2015-04-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0108A	IE0108A	SPO.IE.IE0108ASample2_7018	SPP.IE.IE0108ASample2_7018	SAM.IE.IE0108ASAMPLE2	As	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7018	month	0.18	ug/m2/day	2015-02-01 00:00:00	2015-03-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0108A	IE0108A	SPO.IE.IE0108ASample2_7018	SPP.IE.IE0108ASample2_7018	SAM.IE.IE0108ASAMPLE2	As	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7018	month	0.41	ug/m2/day	2015-01-01 00:00:00	2015-02-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0108A	IE0108A	SPO.IE.IE0108ASample2_7018	SPP.IE.IE0108ASample2_7018	SAM.IE.IE0108ASAMPLE2	As	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7018	month	1.45	µg/m3	2014-10-01 00:00:00	2014-11-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0108A	IE0108A	SPO.IE.IE0108ASample2_7018	SPP.IE.IE0108ASample2_7018	SAM.IE.IE0108ASAMPLE2	As	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7018	month	1.65	µg/m3	2014-11-01 00:00:00	2014-12-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0108A	IE0108A	SPO.IE.IE0108ASample2_7018	SPP.IE.IE0108ASample2_7018	SAM.IE.IE0108ASAMPLE2	As	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7018	month	1.41	µg/m3	2014-12-01 00:00:00	2015-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0108A	IE0108A	SPO.IE.IE0108ASample2_7018	SPP.IE.IE0108ASample2_7018	SAM.IE.IE0108ASAMPLE2	As	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7018	month	1.07	µg/m3	2014-08-01 00:00:00	2014-09-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0108A	IE0108A	SPO.IE.IE0108ASample2_7018	SPP.IE.IE0108ASample2_7018	SAM.IE.IE0108ASAMPLE2	As	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7018	month	0.66	µg/m3	2014-09-01 00:00:00	2014-10-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0108A	IE0108A	SPO.IE.IE0108ASample2_7018	SPP.IE.IE0108ASample2_7018	SAM.IE.IE0108ASAMPLE2	As	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7018	month	0.63	µg/m3	2014-06-01 00:00:00	2014-07-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0108A	IE0108A	SPO.IE.IE0108ASample2_7018	SPP.IE.IE0108ASample2_7018	SAM.IE.IE0108ASAMPLE2	As	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7018	month	0.93	µg/m3	2014-07-01 00:00:00	2014-08-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0108A	IE0108A	SPO.IE.IE0108ASample2_7018	SPP.IE.IE0108ASample2_7018	SAM.IE.IE0108ASAMPLE2	As	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7018	month	0.68	µg/m3	2014-04-01 00:00:00	2014-05-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0108A	IE0108A	SPO.IE.IE0108ASample2_7018	SPP.IE.IE0108ASample2_7018	SAM.IE.IE0108ASAMPLE2	As	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7018	month	0.99	µg/m3	2014-05-01 00:00:00	2014-06-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0108A	IE0108A	SPO.IE.IE0108ASample2_7018	SPP.IE.IE0108ASample2_7018	SAM.IE.IE0108ASAMPLE2	As	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7018	month	1.77	µg/m3	2014-02-01 00:00:00	2014-03-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0108A	IE0108A	SPO.IE.IE0108ASample2_7018	SPP.IE.IE0108ASample2_7018	SAM.IE.IE0108ASAMPLE2	As	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7018	month	1.45	µg/m3	2014-03-01 00:00:00	2014-04-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0108A	IE0108A	SPO.IE.IE0108ASample2_7018	SPP.IE.IE0108ASample2_7018	SAM.IE.IE0108ASAMPLE2	As	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7018	month	1.36	µg/m3	2013-12-01 00:00:00	2014-01-01 00:00:00	3	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0108A	IE0108A	SPO.IE.IE0108ASample2_7018	SPP.IE.IE0108ASample2_7018	SAM.IE.IE0108ASAMPLE2	As	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7018	month	1.91	µg/m3	2014-01-01 00:00:00	2014-02-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0108A	IE0108A	SPO.IE.IE0108ASample2_7018	SPP.IE.IE0108ASample2_7018	SAM.IE.IE0108ASAMPLE2	As	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7018	month	1.54	µg/m3	2013-10-01 00:00:00	2013-11-01 00:00:00	3	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0108A	IE0108A	SPO.IE.IE0108ASample2_7018	SPP.IE.IE0108ASample2_7018	SAM.IE.IE0108ASAMPLE2	As	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7018	month	1.54	µg/m3	2013-11-01 00:00:00	2013-12-01 00:00:00	3	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0108A	IE0108A	SPO.IE.IE0108ASample2_7018	SPP.IE.IE0108ASample2_7018	SAM.IE.IE0108ASAMPLE2	As	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7018	month	1.49	µg/m3	2013-08-01 00:00:00	2013-09-01 00:00:00	3	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0108A	IE0108A	SPO.IE.IE0108ASample2_7018	SPP.IE.IE0108ASample2_7018	SAM.IE.IE0108ASAMPLE2	As	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7018	month	1.13	µg/m3	2013-09-01 00:00:00	2013-10-01 00:00:00	3	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0108A	IE0108A	SPO.IE.IE0108ASample2_7018	SPP.IE.IE0108ASample2_7018	SAM.IE.IE0108ASAMPLE2	As	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7018	month	1.49	µg/m3	2013-06-01 00:00:00	2013-07-01 00:00:00	3	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0108A	IE0108A	SPO.IE.IE0108ASample2_7018	SPP.IE.IE0108ASample2_7018	SAM.IE.IE0108ASAMPLE2	As	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7018	month	0.93	µg/m3	2013-07-01 00:00:00	2013-08-01 00:00:00	3	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0108A	IE0108A	SPO.IE.IE0108ASample2_7018	SPP.IE.IE0108ASample2_7018	SAM.IE.IE0108ASAMPLE2	As	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7018	month	1.77	µg/m3	2013-04-01 00:00:00	2013-05-01 00:00:00	3	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0108A	IE0108A	SPO.IE.IE0108ASample2_7018	SPP.IE.IE0108ASample2_7018	SAM.IE.IE0108ASAMPLE2	As	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7018	month	1.54	µg/m3	2013-05-01 00:00:00	2013-06-01 00:00:00	3	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0108A	IE0108A	SPO.IE.IE0108ASample2_7018	SPP.IE.IE0108ASample2_7018	SAM.IE.IE0108ASAMPLE2	As	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7018	month	1.22	µg/m3	2013-02-01 00:00:00	2013-03-01 00:00:00	3	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0108A	IE0108A	SPO.IE.IE0108ASample2_7018	SPP.IE.IE0108ASample2_7018	SAM.IE.IE0108ASAMPLE2	As	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7018	month	0.36	µg/m3	2013-03-01 00:00:00	2013-04-01 00:00:00	3	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0108A	IE0108A	SPO.IE.IE0108ASample2_7018	SPP.IE.IE0108ASample2_7018	SAM.IE.IE0108ASAMPLE2	As	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7018	month	1.59	µg/m3	2013-01-01 00:00:00	2013-02-01 00:00:00	3	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0143A	IE0143A	SPO.IE.IE0143ASample1_7018	SPP.IE.IE0143ASample1_7018	SAM.IE.IE0143ASAMPLE1	As	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7018	month	1.71	µg/m3	2013-01-01 00:00:00	2013-02-01 00:00:00	3	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0143A	IE0143A	SPO.IE.IE0143ASample1_7018	SPP.IE.IE0143ASample1_7018	SAM.IE.IE0143ASAMPLE1	As	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7018	month	0.81	µg/m3	2013-02-01 00:00:00	2013-03-01 00:00:00	3	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0143A	IE0143A	SPO.IE.IE0143ASample1_7018	SPP.IE.IE0143ASample1_7018	SAM.IE.IE0143ASAMPLE1	As	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7018	month	1.24	µg/m3	2013-03-01 00:00:00	2013-04-01 00:00:00	3	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0143A	IE0143A	SPO.IE.IE0143ASample1_7018	SPP.IE.IE0143ASample1_7018	SAM.IE.IE0143ASAMPLE1	As	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7018	month	0.78	µg/m3	2013-06-01 00:00:00	2013-07-01 00:00:00	3	1
