Countrycode	Namespace	AirQualityNetwork	AirQualityStation	AirQualityStationEoICode	SamplingPoint	SamplingProcess	Sample	AirPollutant	AirPollutantCode	AveragingTime	Concentration	UnitOfMeasurement	DatetimeBegin	DatetimeEnd	Validity	Verification
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0108A	IE0108A	SPO.IE.IE0108ASample2_7029	SPP.IE.IE0108ASample2_7029	SAM.IE.IE0108ASAMPLE2	BaP	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7029	month	9	µg/m3	2014-11-01 00:00:00	2014-12-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0108A	IE0108A	SPO.IE.IE0108ASample2_7029	SPP.IE.IE0108ASample2_7029	SAM.IE.IE0108ASAMPLE2	BaP	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7029	month	7.4	µg/m3	2014-12-01 00:00:00	2015-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0108A	IE0108A	SPO.IE.IE0108ASample2_7029	SPP.IE.IE0108ASample2_7029	SAM.IE.IE0108ASAMPLE2	BaP	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7029	month	8.4	ug/m2/day	2015-01-01 00:00:00	2015-02-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0108A	IE0108A	SPO.IE.IE0108ASample2_7029	SPP.IE.IE0108ASample2_7029	SAM.IE.IE0108ASAMPLE2	BaP	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7029	month	7	ug/m2/day	2015-02-01 00:00:00	2015-03-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0108A	IE0108A	SPO.IE.IE0108ASample2_7029	SPP.IE.IE0108ASample2_7029	SAM.IE.IE0108ASAMPLE2	BaP	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7029	month	3.9	ug/m2/day	2015-03-01 00:00:00	2015-04-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0108A	IE0108A	SPO.IE.IE0108ASample2_7029	SPP.IE.IE0108ASample2_7029	SAM.IE.IE0108ASAMPLE2	BaP	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7029	month	13.4	ug/m2/day	2015-04-01 00:00:00	2015-05-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0108A	IE0108A	SPO.IE.IE0108ASample2_7029	SPP.IE.IE0108ASample2_7029	SAM.IE.IE0108ASAMPLE2	BaP	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7029	month	21.3	ug/m2/day	2015-05-01 00:00:00	2015-06-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0108A	IE0108A	SPO.IE.IE0108ASample2_7029	SPP.IE.IE0108ASample2_7029	SAM.IE.IE0108ASAMPLE2	BaP	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7029	month	13.6	ug/m2/day	2015-06-01 00:00:00	2015-07-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0108A	IE0108A	SPO.IE.IE0108ASample2_7029	SPP.IE.IE0108ASample2_7029	SAM.IE.IE0108ASAMPLE2	BaP	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7029	month	20.2	ug/m2/day	2015-07-01 00:00:00	2015-08-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0108A	IE0108A	SPO.IE.IE0108ASample2_7029	SPP.IE.IE0108ASample2_7029	SAM.IE.IE0108ASAMPLE2	BaP	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7029	month	19	ug/m2/day	2015-08-01 00:00:00	2015-09-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0108A	IE0108A	SPO.IE.IE0108ASample2_7029	SPP.IE.IE0108ASample2_7029	SAM.IE.IE0108ASAMPLE2	BaP	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7029	month	29.6	ug/m2/day	2015-09-01 00:00:00	2015-10-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0108A	IE0108A	SPO.IE.IE0108ASample2_7029	SPP.IE.IE0108ASample2_7029	SAM.IE.IE0108ASAMPLE2	BaP	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7029	month	21	ug/m2/day	2015-10-01 00:00:00	2015-11-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0108A	IE0108A	SPO.IE.IE0108ASample2_7029	SPP.IE.IE0108ASample2_7029	SAM.IE.IE0108ASAMPLE2	BaP	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7029	month	7.2	ug/m2/day	2015-11-01 00:00:00	2015-12-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0108A	IE0108A	SPO.IE.IE0108ASample2_7029	SPP.IE.IE0108ASample2_7029	SAM.IE.IE0108ASAMPLE2	BaP	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7029	month	12.1	ug/m2/day	2015-12-01 00:00:00	2016-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0143A	IE0143A	SPO.IE.IE0143ASample1_7029	SPP.IE.IE0143ASample1_7029	SAM.IE.IE0143ASAMPLE1	BaP	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7029	month	11	ug/m2/day	2015-12-01 00:00:00	2016-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0143A	IE0143A	SPO.IE.IE0143ASample1_7029	SPP.IE.IE0143ASample1_7029	SAM.IE.IE0143ASAMPLE1	BaP	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7029	month	8.5	µg/m3	2013-01-01 00:00:00	2013-02-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0143A	IE0143A	SPO.IE.IE0143ASample1_7029	SPP.IE.IE0143ASample1_7029	SAM.IE.IE0143ASAMPLE1	BaP	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7029	month	4.7	ug/m2/day	2015-11-01 00:00:00	2015-12-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0143A	IE0143A	SPO.IE.IE0143ASample1_7029	SPP.IE.IE0143ASample1_7029	SAM.IE.IE0143ASAMPLE1	BaP	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7029	month	10.1	ug/m2/day	2015-10-01 00:00:00	2015-11-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0143A	IE0143A	SPO.IE.IE0143ASample1_7029	SPP.IE.IE0143ASample1_7029	SAM.IE.IE0143ASAMPLE1	BaP	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7029	month	11.9	ug/m2/day	2015-09-01 00:00:00	2015-10-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0143A	IE0143A	SPO.IE.IE0143ASample1_7029	SPP.IE.IE0143ASample1_7029	SAM.IE.IE0143ASAMPLE1	BaP	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7029	month	12.8	ug/m2/day	2015-08-01 00:00:00	2015-09-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0143A	IE0143A	SPO.IE.IE0143ASample1_7029	SPP.IE.IE0143ASample1_7029	SAM.IE.IE0143ASAMPLE1	BaP	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7029	month	4.9	ug/m2/day	2015-07-01 00:00:00	2015-08-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0143A	IE0143A	SPO.IE.IE0143ASample1_7029	SPP.IE.IE0143ASample1_7029	SAM.IE.IE0143ASAMPLE1	BaP	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7029	month	3.6	ug/m2/day	2015-06-01 00:00:00	2015-07-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0143A	IE0143A	SPO.IE.IE0143ASample1_7029	SPP.IE.IE0143ASample1_7029	SAM.IE.IE0143ASAMPLE1	BaP	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7029	month	6.8	ug/m2/day	2015-05-01 00:00:00	2015-06-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0143A	IE0143A	SPO.IE.IE0143ASample1_7029	SPP.IE.IE0143ASample1_7029	SAM.IE.IE0143ASAMPLE1	BaP	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7029	month	2.6	ug/m2/day	2015-04-01 00:00:00	2015-05-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0143A	IE0143A	SPO.IE.IE0143ASample1_7029	SPP.IE.IE0143ASample1_7029	SAM.IE.IE0143ASAMPLE1	BaP	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7029	month	5.5	ug/m2/day	2015-03-01 00:00:00	2015-04-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0143A	IE0143A	SPO.IE.IE0143ASample1_7029	SPP.IE.IE0143ASample1_7029	SAM.IE.IE0143ASAMPLE1	BaP	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7029	month	2.4	ug/m2/day	2015-02-01 00:00:00	2015-03-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0143A	IE0143A	SPO.IE.IE0143ASample1_7029	SPP.IE.IE0143ASample1_7029	SAM.IE.IE0143ASAMPLE1	BaP	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7029	month	2.2	ug/m2/day	2015-01-01 00:00:00	2015-02-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0143A	IE0143A	SPO.IE.IE0143ASample1_7029	SPP.IE.IE0143ASample1_7029	SAM.IE.IE0143ASAMPLE1	BaP	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7029	month	5	µg/m3	2014-12-01 00:00:00	2015-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0143A	IE0143A	SPO.IE.IE0143ASample1_7029	SPP.IE.IE0143ASample1_7029	SAM.IE.IE0143ASAMPLE1	BaP	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7029	month	11.9	µg/m3	2014-11-01 00:00:00	2014-12-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0143A	IE0143A	SPO.IE.IE0143ASample1_7029	SPP.IE.IE0143ASample1_7029	SAM.IE.IE0143ASAMPLE1	BaP	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7029	month	3.6	µg/m3	2014-10-01 00:00:00	2014-11-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0143A	IE0143A	SPO.IE.IE0143ASample1_7029	SPP.IE.IE0143ASample1_7029	SAM.IE.IE0143ASAMPLE1	BaP	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7029	month	5.1	µg/m3	2014-09-01 00:00:00	2014-10-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0143A	IE0143A	SPO.IE.IE0143ASample1_7029	SPP.IE.IE0143ASample1_7029	SAM.IE.IE0143ASAMPLE1	BaP	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7029	month	6.7	µg/m3	2014-08-01 00:00:00	2014-09-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0143A	IE0143A	SPO.IE.IE0143ASample1_7029	SPP.IE.IE0143ASample1_7029	SAM.IE.IE0143ASAMPLE1	BaP	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7029	month	10.6	µg/m3	2014-07-01 00:00:00	2014-08-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0143A	IE0143A	SPO.IE.IE0143ASample1_7029	SPP.IE.IE0143ASample1_7029	SAM.IE.IE0143ASAMPLE1	BaP	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7029	month	8.6	µg/m3	2014-05-01 00:00:00	2014-06-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0143A	IE0143A	SPO.IE.IE0143ASample1_7029	SPP.IE.IE0143ASample1_7029	SAM.IE.IE0143ASAMPLE1	BaP	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7029	month	2.8	µg/m3	2014-06-01 00:00:00	2014-07-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0143A	IE0143A	SPO.IE.IE0143ASample1_7029	SPP.IE.IE0143ASample1_7029	SAM.IE.IE0143ASAMPLE1	BaP	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7029	month	9	µg/m3	2014-04-01 00:00:00	2014-05-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0143A	IE0143A	SPO.IE.IE0143ASample1_7029	SPP.IE.IE0143ASample1_7029	SAM.IE.IE0143ASAMPLE1	BaP	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7029	month	5.7	µg/m3	2014-03-01 00:00:00	2014-04-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0143A	IE0143A	SPO.IE.IE0143ASample1_7029	SPP.IE.IE0143ASample1_7029	SAM.IE.IE0143ASAMPLE1	BaP	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7029	month	5.5	µg/m3	2013-12-01 00:00:00	2014-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0143A	IE0143A	SPO.IE.IE0143ASample1_7029	SPP.IE.IE0143ASample1_7029	SAM.IE.IE0143ASAMPLE1	BaP	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7029	month	1.2	µg/m3	2013-11-01 00:00:00	2013-12-01 00:00:00	3	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0143A	IE0143A	SPO.IE.IE0143ASample1_7029	SPP.IE.IE0143ASample1_7029	SAM.IE.IE0143ASAMPLE1	BaP	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7029	month	2	µg/m3	2013-10-01 00:00:00	2013-11-01 00:00:00	3	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0143A	IE0143A	SPO.IE.IE0143ASample1_7029	SPP.IE.IE0143ASample1_7029	SAM.IE.IE0143ASAMPLE1	BaP	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7029	month	0.7	µg/m3	2013-09-01 00:00:00	2013-10-01 00:00:00	3	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0143A	IE0143A	SPO.IE.IE0143ASample1_7029	SPP.IE.IE0143ASample1_7029	SAM.IE.IE0143ASAMPLE1	BaP	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7029	month	0.9	µg/m3	2013-08-01 00:00:00	2013-09-01 00:00:00	3	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0143A	IE0143A	SPO.IE.IE0143ASample1_7029	SPP.IE.IE0143ASample1_7029	SAM.IE.IE0143ASAMPLE1	BaP	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7029	month	1	µg/m3	2013-07-01 00:00:00	2013-08-01 00:00:00	3	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0143A	IE0143A	SPO.IE.IE0143ASample1_7029	SPP.IE.IE0143ASample1_7029	SAM.IE.IE0143ASAMPLE1	BaP	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7029	month	1.1	µg/m3	2013-06-01 00:00:00	2013-07-01 00:00:00	3	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0143A	IE0143A	SPO.IE.IE0143ASample1_7029	SPP.IE.IE0143ASample1_7029	SAM.IE.IE0143ASAMPLE1	BaP	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7029	month	1.2	µg/m3	2013-05-01 00:00:00	2013-06-01 00:00:00	3	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0143A	IE0143A	SPO.IE.IE0143ASample1_7029	SPP.IE.IE0143ASample1_7029	SAM.IE.IE0143ASAMPLE1	BaP	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7029	month	1.1	µg/m3	2013-04-01 00:00:00	2013-05-01 00:00:00	3	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0143A	IE0143A	SPO.IE.IE0143ASample1_7029	SPP.IE.IE0143ASample1_7029	SAM.IE.IE0143ASAMPLE1	BaP	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7029	month	2.7	µg/m3	2013-02-01 00:00:00	2013-03-01 00:00:00	1	1
