Countrycode	Namespace	AirQualityNetwork	AirQualityStation	AirQualityStationEoICode	SamplingPoint	SamplingProcess	Sample	AirPollutant	AirPollutantCode	AveragingTime	Concentration	UnitOfMeasurement	DatetimeBegin	DatetimeEnd	Validity	Verification
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0028A	IE0028A	SPO.IE.IE0028ASample2_5012	SPP.IE.IE0028ASample2_5012	SAM.IE.IE0028ASAMPLE2	Pb in PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5012	month	4.14	µg/m3	2015-02-01 00:00:00	2015-03-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0028A	IE0028A	SPO.IE.IE0028ASample2_5012	SPP.IE.IE0028ASample2_5012	SAM.IE.IE0028ASAMPLE2	Pb in PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5012	month	4.09	µg/m3	2015-03-01 00:00:00	2015-04-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0028A	IE0028A	SPO.IE.IE0028ASample2_5012	SPP.IE.IE0028ASample2_5012	SAM.IE.IE0028ASAMPLE2	Pb in PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5012	month	4.61	µg/m3	2015-04-01 00:00:00	2015-05-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0028A	IE0028A	SPO.IE.IE0028ASample2_5012	SPP.IE.IE0028ASample2_5012	SAM.IE.IE0028ASAMPLE2	Pb in PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5012	month	1.34	µg/m3	2015-05-01 00:00:00	2015-06-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0028A	IE0028A	SPO.IE.IE0028ASample2_5012	SPP.IE.IE0028ASample2_5012	SAM.IE.IE0028ASAMPLE2	Pb in PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5012	month	1.34	µg/m3	2015-06-01 00:00:00	2015-07-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0028A	IE0028A	SPO.IE.IE0028ASample2_5012	SPP.IE.IE0028ASample2_5012	SAM.IE.IE0028ASAMPLE2	Pb in PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5012	month	1.34	µg/m3	2015-07-01 00:00:00	2015-08-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0028A	IE0028A	SPO.IE.IE0028ASample2_5012	SPP.IE.IE0028ASample2_5012	SAM.IE.IE0028ASAMPLE2	Pb in PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5012	month	2.67	µg/m3	2015-08-01 00:00:00	2015-09-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0028A	IE0028A	SPO.IE.IE0028ASample2_5012	SPP.IE.IE0028ASample2_5012	SAM.IE.IE0028ASAMPLE2	Pb in PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5012	month	4.25	µg/m3	2015-09-01 00:00:00	2015-10-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0028A	IE0028A	SPO.IE.IE0028ASample2_5012	SPP.IE.IE0028ASample2_5012	SAM.IE.IE0028ASAMPLE2	Pb in PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5012	month	8.3	µg/m3	2015-10-01 00:00:00	2015-11-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0028A	IE0028A	SPO.IE.IE0028ASample2_5012	SPP.IE.IE0028ASample2_5012	SAM.IE.IE0028ASAMPLE2	Pb in PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5012	month	3.61	µg/m3	2015-11-01 00:00:00	2015-12-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0028A	IE0028A	SPO.IE.IE0028ASample2_5012	SPP.IE.IE0028ASample2_5012	SAM.IE.IE0028ASAMPLE2	Pb in PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5012	month	1.34	µg/m3	2015-12-01 00:00:00	2016-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0028A	IE0028A	SPO.IE.IE0028ASample2_5012	SPP.IE.IE0028ASample2_5012	SAM.IE.IE0028ASAMPLE2	Pb in PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5012	month	2.45	µg/m3	2014-01-01 00:00:00	2014-02-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0028A	IE0028A	SPO.IE.IE0028ASample2_5012	SPP.IE.IE0028ASample2_5012	SAM.IE.IE0028ASAMPLE2	Pb in PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5012	month	1.34	µg/m3	2013-12-01 00:00:00	2014-01-01 00:00:00	3	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0028A	IE0028A	SPO.IE.IE0028ASample2_5012	SPP.IE.IE0028ASample2_5012	SAM.IE.IE0028ASAMPLE2	Pb in PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5012	month	1.34	µg/m3	2013-08-01 00:00:00	2013-09-01 00:00:00	3	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0028A	IE0028A	SPO.IE.IE0028ASample2_5012	SPP.IE.IE0028ASample2_5012	SAM.IE.IE0028ASAMPLE2	Pb in PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5012	month	1.34	µg/m3	2013-07-01 00:00:00	2013-08-01 00:00:00	3	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0028A	IE0028A	SPO.IE.IE0028ASample2_5012	SPP.IE.IE0028ASample2_5012	SAM.IE.IE0028ASAMPLE2	Pb in PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5012	month	3.93	µg/m3	2013-04-01 00:00:00	2013-05-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0028A	IE0028A	SPO.IE.IE0028ASample2_5012	SPP.IE.IE0028ASample2_5012	SAM.IE.IE0028ASAMPLE2	Pb in PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5012	month	2.83	µg/m3	2014-11-01 00:00:00	2014-12-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0028A	IE0028A	SPO.IE.IE0028ASample2_5012	SPP.IE.IE0028ASample2_5012	SAM.IE.IE0028ASAMPLE2	Pb in PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5012	month	3.35	µg/m3	2014-12-01 00:00:00	2015-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0028A	IE0028A	SPO.IE.IE0028ASample2_5012	SPP.IE.IE0028ASample2_5012	SAM.IE.IE0028ASAMPLE2	Pb in PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5012	month	2.43	µg/m3	2014-04-01 00:00:00	2014-05-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0028A	IE0028A	SPO.IE.IE0028ASample2_5012	SPP.IE.IE0028ASample2_5012	SAM.IE.IE0028ASAMPLE2	Pb in PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5012	month	3	µg/m3	2014-03-01 00:00:00	2014-04-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0028A	IE0028A	SPO.IE.IE0028ASample2_5012	SPP.IE.IE0028ASample2_5012	SAM.IE.IE0028ASAMPLE2	Pb in PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5012	month	3.4	µg/m3	2013-05-01 00:00:00	2013-06-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0028A	IE0028A	SPO.IE.IE0028ASample2_5012	SPP.IE.IE0028ASample2_5012	SAM.IE.IE0028ASAMPLE2	Pb in PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5012	month	6.43	µg/m3	2013-02-01 00:00:00	2013-03-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0028A	IE0028A	SPO.IE.IE0028ASample2_5012	SPP.IE.IE0028ASample2_5012	SAM.IE.IE0028ASAMPLE2	Pb in PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5012	month	5.09	µg/m3	2013-01-01 00:00:00	2013-02-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0090A	IE0090A	SPO.IE.IE0090ASample2_5012	SPP.IE.IE0090ASample2_5012	SAM.IE.IE0090ASAMPLE2	Pb in PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5012	month	1.34	µg/m3	2014-10-01 00:00:00	2014-11-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0090A	IE0090A	SPO.IE.IE0090ASample2_5012	SPP.IE.IE0090ASample2_5012	SAM.IE.IE0090ASAMPLE2	Pb in PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5012	month	3.51	µg/m3	2013-01-01 00:00:00	2013-02-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0090A	IE0090A	SPO.IE.IE0090ASample2_5012	SPP.IE.IE0090ASample2_5012	SAM.IE.IE0090ASAMPLE2	Pb in PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5012	month	1.34	µg/m3	2013-05-01 00:00:00	2013-06-01 00:00:00	3	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0090A	IE0090A	SPO.IE.IE0090ASample2_5012	SPP.IE.IE0090ASample2_5012	SAM.IE.IE0090ASAMPLE2	Pb in PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5012	month	2.77	µg/m3	2013-02-01 00:00:00	2013-03-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0090A	IE0090A	SPO.IE.IE0090ASample2_5012	SPP.IE.IE0090ASample2_5012	SAM.IE.IE0090ASAMPLE2	Pb in PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5012	month	1.34	µg/m3	2014-02-01 00:00:00	2014-03-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0090A	IE0090A	SPO.IE.IE0090ASample2_5012	SPP.IE.IE0090ASample2_5012	SAM.IE.IE0090ASAMPLE2	Pb in PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5012	month	1.34	µg/m3	2014-11-01 00:00:00	2014-12-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0090A	IE0090A	SPO.IE.IE0090ASample2_5012	SPP.IE.IE0090ASample2_5012	SAM.IE.IE0090ASAMPLE2	Pb in PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5012	month	1.34	µg/m3	2014-07-01 00:00:00	2014-08-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0090A	IE0090A	SPO.IE.IE0090ASample2_5012	SPP.IE.IE0090ASample2_5012	SAM.IE.IE0090ASAMPLE2	Pb in PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5012	month	1.34	µg/m3	2014-05-01 00:00:00	2014-06-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0090A	IE0090A	SPO.IE.IE0090ASample2_5012	SPP.IE.IE0090ASample2_5012	SAM.IE.IE0090ASAMPLE2	Pb in PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5012	month	2.56	µg/m3	2014-09-01 00:00:00	2014-10-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0090A	IE0090A	SPO.IE.IE0090ASample2_5012	SPP.IE.IE0090ASample2_5012	SAM.IE.IE0090ASAMPLE2	Pb in PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5012	month	1.34	µg/m3	2014-08-01 00:00:00	2014-09-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0090A	IE0090A	SPO.IE.IE0090ASample2_5012	SPP.IE.IE0090ASample2_5012	SAM.IE.IE0090ASAMPLE2	Pb in PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5012	month	1.34	µg/m3	2013-07-01 00:00:00	2013-08-01 00:00:00	3	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0090A	IE0090A	SPO.IE.IE0090ASample2_5012	SPP.IE.IE0090ASample2_5012	SAM.IE.IE0090ASAMPLE2	Pb in PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5012	month	1.34	µg/m3	2013-04-01 00:00:00	2013-05-01 00:00:00	3	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0090A	IE0090A	SPO.IE.IE0090ASample2_5012	SPP.IE.IE0090ASample2_5012	SAM.IE.IE0090ASAMPLE2	Pb in PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5012	month	1.34	µg/m3	2014-06-01 00:00:00	2014-07-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0090A	IE0090A	SPO.IE.IE0090ASample2_5012	SPP.IE.IE0090ASample2_5012	SAM.IE.IE0090ASAMPLE2	Pb in PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5012	month	1.34	µg/m3	2013-08-01 00:00:00	2013-09-01 00:00:00	3	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0090A	IE0090A	SPO.IE.IE0090ASample2_5012	SPP.IE.IE0090ASample2_5012	SAM.IE.IE0090ASAMPLE2	Pb in PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5012	month	1.34	µg/m3	2013-12-01 00:00:00	2014-01-01 00:00:00	3	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0090A	IE0090A	SPO.IE.IE0090ASample2_5012	SPP.IE.IE0090ASample2_5012	SAM.IE.IE0090ASAMPLE2	Pb in PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5012	month	1.34	µg/m3	2015-12-01 00:00:00	2016-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0090A	IE0090A	SPO.IE.IE0090ASample2_5012	SPP.IE.IE0090ASample2_5012	SAM.IE.IE0090ASAMPLE2	Pb in PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5012	month	1.34	µg/m3	2015-11-01 00:00:00	2015-12-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0090A	IE0090A	SPO.IE.IE0090ASample2_5012	SPP.IE.IE0090ASample2_5012	SAM.IE.IE0090ASAMPLE2	Pb in PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5012	month	1.34	µg/m3	2015-10-01 00:00:00	2015-11-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0090A	IE0090A	SPO.IE.IE0090ASample2_5012	SPP.IE.IE0090ASample2_5012	SAM.IE.IE0090ASAMPLE2	Pb in PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5012	month	1.34	µg/m3	2015-09-01 00:00:00	2015-10-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0090A	IE0090A	SPO.IE.IE0090ASample2_5012	SPP.IE.IE0090ASample2_5012	SAM.IE.IE0090ASAMPLE2	Pb in PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5012	month	1.34	µg/m3	2015-08-01 00:00:00	2015-09-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0090A	IE0090A	SPO.IE.IE0090ASample2_5012	SPP.IE.IE0090ASample2_5012	SAM.IE.IE0090ASAMPLE2	Pb in PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5012	month	1.34	µg/m3	2015-07-01 00:00:00	2015-08-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0090A	IE0090A	SPO.IE.IE0090ASample2_5012	SPP.IE.IE0090ASample2_5012	SAM.IE.IE0090ASAMPLE2	Pb in PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5012	month	2.24	µg/m3	2015-06-01 00:00:00	2015-07-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0090A	IE0090A	SPO.IE.IE0090ASample2_5012	SPP.IE.IE0090ASample2_5012	SAM.IE.IE0090ASAMPLE2	Pb in PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5012	month	1.34	µg/m3	2015-05-01 00:00:00	2015-06-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0090A	IE0090A	SPO.IE.IE0090ASample2_5012	SPP.IE.IE0090ASample2_5012	SAM.IE.IE0090ASAMPLE2	Pb in PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5012	month	1.34	µg/m3	2015-02-01 00:00:00	2015-03-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0090A	IE0090A	SPO.IE.IE0090ASample2_5012	SPP.IE.IE0090ASample2_5012	SAM.IE.IE0090ASAMPLE2	Pb in PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5012	month	1.34	µg/m3	2015-04-01 00:00:00	2015-05-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0090A	IE0090A	SPO.IE.IE0090ASample2_5012	SPP.IE.IE0090ASample2_5012	SAM.IE.IE0090ASAMPLE2	Pb in PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5012	month	1.34	µg/m3	2015-03-01 00:00:00	2015-04-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0090A	IE0090A	SPO.IE.IE0090ASample2_5012	SPP.IE.IE0090ASample2_5012	SAM.IE.IE0090ASAMPLE2	Pb in PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5012	month	1.34	µg/m3	2014-12-01 00:00:00	2015-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0090A	IE0090A	SPO.IE.IE0090ASample2_5012	SPP.IE.IE0090ASample2_5012	SAM.IE.IE0090ASAMPLE2	Pb in PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5012	month	1.34	µg/m3	2015-01-01 00:00:00	2015-02-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0090A	IE0090A	SPO.IE.IE0090ASample2_5012	SPP.IE.IE0090ASample2_5012	SAM.IE.IE0090ASAMPLE2	Pb in PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5012	month	1.34	µg/m3	2014-03-01 00:00:00	2014-04-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0090A	IE0090A	SPO.IE.IE0090ASample2_5012	SPP.IE.IE0090ASample2_5012	SAM.IE.IE0090ASAMPLE2	Pb in PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5012	month	1.34	µg/m3	2014-04-01 00:00:00	2014-05-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0090A	IE0090A	SPO.IE.IE0090ASample2_5012	SPP.IE.IE0090ASample2_5012	SAM.IE.IE0090ASAMPLE2	Pb in PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5012	month	1.34	µg/m3	2014-01-01 00:00:00	2014-02-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0090A	IE0090A	SPO.IE.IE0090ASample2_5012	SPP.IE.IE0090ASample2_5012	SAM.IE.IE0090ASAMPLE2	Pb in PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5012	month	1.34	µg/m3	2013-11-01 00:00:00	2013-12-01 00:00:00	3	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0090A	IE0090A	SPO.IE.IE0090ASample2_5012	SPP.IE.IE0090ASample2_5012	SAM.IE.IE0090ASAMPLE2	Pb in PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5012	month	1.34	µg/m3	2013-10-01 00:00:00	2013-11-01 00:00:00	3	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0090A	IE0090A	SPO.IE.IE0090ASample2_5012	SPP.IE.IE0090ASample2_5012	SAM.IE.IE0090ASAMPLE2	Pb in PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5012	month	1.34	µg/m3	2013-09-01 00:00:00	2013-10-01 00:00:00	3	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0090A	IE0090A	SPO.IE.IE0090ASample2_5012	SPP.IE.IE0090ASample2_5012	SAM.IE.IE0090ASAMPLE2	Pb in PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5012	month	2.98	µg/m3	2013-06-01 00:00:00	2013-07-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0090A	IE0090A	SPO.IE.IE0090ASample2_5012	SPP.IE.IE0090ASample2_5012	SAM.IE.IE0090ASAMPLE2	Pb in PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5012	month	1.34	µg/m3	2013-03-01 00:00:00	2013-04-01 00:00:00	3	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0098A	IE0098A	SPO.IE.IE0098ASample2_5012	SPP.IE.IE0098ASample2_5012	SAM.IE.IE0098ASAMPLE2	Pb in PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5012	month	4.84	µg/m3	2013-03-01 00:00:00	2013-04-01 00:00:00	1	1
