Countrycode	Namespace	AirQualityNetwork	AirQualityStation	AirQualityStationEoICode	SamplingPoint	SamplingProcess	Sample	AirPollutant	AirPollutantCode	AveragingTime	Concentration	UnitOfMeasurement	DatetimeBegin	DatetimeEnd	Validity	Verification
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample2_6001	SPP.IE.IE001BPSample2_6001	SAM.IE.IE001BPSAMPLE2	PM2.5	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001	day	32	µg/m3	2013-01-11 00:00:00	2013-01-12 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample2_6001	SPP.IE.IE001BPSample2_6001	SAM.IE.IE001BPSAMPLE2	PM2.5	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001	day	17	µg/m3	2013-01-12 00:00:00	2013-01-13 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample2_6001	SPP.IE.IE001BPSample2_6001	SAM.IE.IE001BPSAMPLE2	PM2.5	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001	day	19	µg/m3	2013-01-13 00:00:00	2013-01-14 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample2_6001	SPP.IE.IE001BPSample2_6001	SAM.IE.IE001BPSAMPLE2	PM2.5	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001	day	5.8	µg/m3	2013-01-14 00:00:00	2013-01-15 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample2_6001	SPP.IE.IE001BPSample2_6001	SAM.IE.IE001BPSAMPLE2	PM2.5	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001	day	11	µg/m3	2013-01-15 00:00:00	2013-01-16 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample2_6001	SPP.IE.IE001BPSample2_6001	SAM.IE.IE001BPSAMPLE2	PM2.5	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001	day	18	µg/m3	2013-01-16 00:00:00	2013-01-17 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample2_6001	SPP.IE.IE001BPSample2_6001	SAM.IE.IE001BPSAMPLE2	PM2.5	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001	day	14	µg/m3	2013-01-17 00:00:00	2013-01-18 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample2_6001	SPP.IE.IE001BPSample2_6001	SAM.IE.IE001BPSAMPLE2	PM2.5	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001	day	27	µg/m3	2013-01-18 00:00:00	2013-01-19 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample2_6001	SPP.IE.IE001BPSample2_6001	SAM.IE.IE001BPSAMPLE2	PM2.5	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001	day	17	µg/m3	2013-01-19 00:00:00	2013-01-20 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample2_6001	SPP.IE.IE001BPSample2_6001	SAM.IE.IE001BPSAMPLE2	PM2.5	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001	day	15	µg/m3	2013-01-20 00:00:00	2013-01-21 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample2_6001	SPP.IE.IE001BPSample2_6001	SAM.IE.IE001BPSAMPLE2	PM2.5	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001	day	40	µg/m3	2013-01-21 00:00:00	2013-01-22 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample2_6001	SPP.IE.IE001BPSample2_6001	SAM.IE.IE001BPSAMPLE2	PM2.5	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001	day	71	µg/m3	2013-01-22 00:00:00	2013-01-23 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample2_6001	SPP.IE.IE001BPSample2_6001	SAM.IE.IE001BPSAMPLE2	PM2.5	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001	day	38	µg/m3	2013-01-23 00:00:00	2013-01-24 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample2_6001	SPP.IE.IE001BPSample2_6001	SAM.IE.IE001BPSAMPLE2	PM2.5	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001	day	26	µg/m3	2013-01-24 00:00:00	2013-01-25 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample2_6001	SPP.IE.IE001BPSample2_6001	SAM.IE.IE001BPSAMPLE2	PM2.5	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001	day	14	µg/m3	2013-01-25 00:00:00	2013-01-26 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample2_6001	SPP.IE.IE001BPSample2_6001	SAM.IE.IE001BPSAMPLE2	PM2.5	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001	day	8.2	µg/m3	2013-01-26 00:00:00	2013-01-27 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample2_6001	SPP.IE.IE001BPSample2_6001	SAM.IE.IE001BPSAMPLE2	PM2.5	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001	day	6.4	µg/m3	2013-01-27 00:00:00	2013-01-28 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample2_6001	SPP.IE.IE001BPSample2_6001	SAM.IE.IE001BPSAMPLE2	PM2.5	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001	day	4.8	µg/m3	2013-01-28 00:00:00	2013-01-29 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample2_6001	SPP.IE.IE001BPSample2_6001	SAM.IE.IE001BPSAMPLE2	PM2.5	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001	day	7.6	µg/m3	2013-01-29 00:00:00	2013-01-30 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample2_6001	SPP.IE.IE001BPSample2_6001	SAM.IE.IE001BPSAMPLE2	PM2.5	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001	day	10	µg/m3	2013-01-30 00:00:00	2013-01-31 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample2_6001	SPP.IE.IE001BPSample2_6001	SAM.IE.IE001BPSAMPLE2	PM2.5	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001	day	10	µg/m3	2013-01-31 00:00:00	2013-02-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample2_6001	SPP.IE.IE001BPSample2_6001	SAM.IE.IE001BPSAMPLE2	PM2.5	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001	day	9.1	µg/m3	2013-02-01 00:00:00	2013-02-02 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample2_6001	SPP.IE.IE001BPSample2_6001	SAM.IE.IE001BPSAMPLE2	PM2.5	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001	day	19	µg/m3	2013-02-02 00:00:00	2013-02-03 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample2_6001	SPP.IE.IE001BPSample2_6001	SAM.IE.IE001BPSAMPLE2	PM2.5	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001	day	25	µg/m3	2013-02-03 00:00:00	2013-02-04 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample2_6001	SPP.IE.IE001BPSample2_6001	SAM.IE.IE001BPSAMPLE2	PM2.5	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001	day	19	µg/m3	2013-02-04 00:00:00	2013-02-05 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample2_6001	SPP.IE.IE001BPSample2_6001	SAM.IE.IE001BPSAMPLE2	PM2.5	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001	day	7.8	µg/m3	2013-02-05 00:00:00	2013-02-06 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample2_6001	SPP.IE.IE001BPSample2_6001	SAM.IE.IE001BPSAMPLE2	PM2.5	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001	day	5.3	µg/m3	2013-02-06 00:00:00	2013-02-07 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample2_6001	SPP.IE.IE001BPSample2_6001	SAM.IE.IE001BPSAMPLE2	PM2.5	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001	day	4	µg/m3	2013-02-07 00:00:00	2013-02-08 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample2_6001	SPP.IE.IE001BPSample2_6001	SAM.IE.IE001BPSAMPLE2	PM2.5	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001	day	5.3	µg/m3	2013-02-08 00:00:00	2013-02-09 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample2_6001	SPP.IE.IE001BPSample2_6001	SAM.IE.IE001BPSAMPLE2	PM2.5	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001	day	5.6	µg/m3	2013-02-09 00:00:00	2013-02-10 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample2_6001	SPP.IE.IE001BPSample2_6001	SAM.IE.IE001BPSAMPLE2	PM2.5	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001	day	6.2	µg/m3	2013-02-10 00:00:00	2013-02-11 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample2_6001	SPP.IE.IE001BPSample2_6001	SAM.IE.IE001BPSAMPLE2	PM2.5	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001	day	14	µg/m3	2013-02-11 00:00:00	2013-02-12 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample2_6001	SPP.IE.IE001BPSample2_6001	SAM.IE.IE001BPSAMPLE2	PM2.5	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001	day	28	µg/m3	2013-02-12 00:00:00	2013-02-13 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample2_6001	SPP.IE.IE001BPSample2_6001	SAM.IE.IE001BPSAMPLE2	PM2.5	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001	day	7.8	µg/m3	2013-02-13 00:00:00	2013-02-14 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample2_6001	SPP.IE.IE001BPSample2_6001	SAM.IE.IE001BPSAMPLE2	PM2.5	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001	day	9.3	µg/m3	2013-02-14 00:00:00	2013-02-15 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample2_6001	SPP.IE.IE001BPSample2_6001	SAM.IE.IE001BPSAMPLE2	PM2.5	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001	day	14	µg/m3	2013-02-15 00:00:00	2013-02-16 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample2_6001	SPP.IE.IE001BPSample2_6001	SAM.IE.IE001BPSAMPLE2	PM2.5	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001	day	5.4	µg/m3	2013-02-16 00:00:00	2013-02-17 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample2_6001	SPP.IE.IE001BPSample2_6001	SAM.IE.IE001BPSAMPLE2	PM2.5	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001	day	8.9	µg/m3	2013-02-17 00:00:00	2013-02-18 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample2_6001	SPP.IE.IE001BPSample2_6001	SAM.IE.IE001BPSAMPLE2	PM2.5	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001	day	13	µg/m3	2013-02-18 00:00:00	2013-02-19 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample2_6001	SPP.IE.IE001BPSample2_6001	SAM.IE.IE001BPSAMPLE2	PM2.5	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001	day	23	µg/m3	2013-02-19 00:00:00	2013-02-20 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample2_6001	SPP.IE.IE001BPSample2_6001	SAM.IE.IE001BPSAMPLE2	PM2.5	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001	day	24	µg/m3	2013-02-20 00:00:00	2013-02-21 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample2_6001	SPP.IE.IE001BPSample2_6001	SAM.IE.IE001BPSAMPLE2	PM2.5	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001	day	14	µg/m3	2013-02-21 00:00:00	2013-02-22 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample2_6001	SPP.IE.IE001BPSample2_6001	SAM.IE.IE001BPSAMPLE2	PM2.5	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001	day	12	µg/m3	2013-02-22 00:00:00	2013-02-23 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample2_6001	SPP.IE.IE001BPSample2_6001	SAM.IE.IE001BPSAMPLE2	PM2.5	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001	day	22	µg/m3	2013-02-23 00:00:00	2013-02-24 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample2_6001	SPP.IE.IE001BPSample2_6001	SAM.IE.IE001BPSAMPLE2	PM2.5	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001	day	31	µg/m3	2013-02-24 00:00:00	2013-02-25 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample2_6001	SPP.IE.IE001BPSample2_6001	SAM.IE.IE001BPSAMPLE2	PM2.5	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001	day	27	µg/m3	2013-02-25 00:00:00	2013-02-26 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample2_6001	SPP.IE.IE001BPSample2_6001	SAM.IE.IE001BPSAMPLE2	PM2.5	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001	day	24	µg/m3	2013-02-26 00:00:00	2013-02-27 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample2_6001	SPP.IE.IE001BPSample2_6001	SAM.IE.IE001BPSAMPLE2	PM2.5	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001	day	27	µg/m3	2013-02-27 00:00:00	2013-02-28 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample2_6001	SPP.IE.IE001BPSample2_6001	SAM.IE.IE001BPSAMPLE2	PM2.5	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001	day	31	µg/m3	2013-02-28 00:00:00	2013-03-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample2_6001	SPP.IE.IE001BPSample2_6001	SAM.IE.IE001BPSAMPLE2	PM2.5	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001	day	6.9	µg/m3	2013-03-01 00:00:00	2013-03-02 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample2_6001	SPP.IE.IE001BPSample2_6001	SAM.IE.IE001BPSAMPLE2	PM2.5	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001	day	4.2	µg/m3	2013-03-02 00:00:00	2013-03-03 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample2_6001	SPP.IE.IE001BPSample2_6001	SAM.IE.IE001BPSAMPLE2	PM2.5	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001	day	22	µg/m3	2013-03-03 00:00:00	2013-03-04 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample2_6001	SPP.IE.IE001BPSample2_6001	SAM.IE.IE001BPSAMPLE2	PM2.5	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001	day	12	µg/m3	2013-03-04 00:00:00	2013-03-05 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample2_6001	SPP.IE.IE001BPSample2_6001	SAM.IE.IE001BPSAMPLE2	PM2.5	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001	day	5.1	µg/m3	2013-03-05 00:00:00	2013-03-06 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample2_6001	SPP.IE.IE001BPSample2_6001	SAM.IE.IE001BPSAMPLE2	PM2.5	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001	day	6.7	µg/m3	2013-03-06 00:00:00	2013-03-07 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample2_6001	SPP.IE.IE001BPSample2_6001	SAM.IE.IE001BPSAMPLE2	PM2.5	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001	day	4.7	µg/m3	2013-03-07 00:00:00	2013-03-08 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample2_6001	SPP.IE.IE001BPSample2_6001	SAM.IE.IE001BPSAMPLE2	PM2.5	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001	day	3.6	µg/m3	2013-03-08 00:00:00	2013-03-09 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample2_6001	SPP.IE.IE001BPSample2_6001	SAM.IE.IE001BPSAMPLE2	PM2.5	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001	day	6	µg/m3	2013-03-09 00:00:00	2013-03-10 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample2_6001	SPP.IE.IE001BPSample2_6001	SAM.IE.IE001BPSAMPLE2	PM2.5	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001	day	7.8	µg/m3	2013-03-10 00:00:00	2013-03-11 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample2_6001	SPP.IE.IE001BPSample2_6001	SAM.IE.IE001BPSAMPLE2	PM2.5	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001	day	6.5	µg/m3	2013-03-11 00:00:00	2013-03-12 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample2_6001	SPP.IE.IE001BPSample2_6001	SAM.IE.IE001BPSAMPLE2	PM2.5	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001	day	34	µg/m3	2013-03-12 00:00:00	2013-03-13 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample2_6001	SPP.IE.IE001BPSample2_6001	SAM.IE.IE001BPSAMPLE2	PM2.5	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001	day	6.7	µg/m3	2013-03-13 00:00:00	2013-03-14 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample2_6001	SPP.IE.IE001BPSample2_6001	SAM.IE.IE001BPSAMPLE2	PM2.5	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001	day	8	µg/m3	2013-03-14 00:00:00	2013-03-15 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample2_6001	SPP.IE.IE001BPSample2_6001	SAM.IE.IE001BPSAMPLE2	PM2.5	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001	day	8.9	µg/m3	2013-03-15 00:00:00	2013-03-16 00:00:00	1	1
