Countrycode	Namespace	AirQualityNetwork	AirQualityStation	AirQualityStationEoICode	SamplingPoint	AirPollutant	AirPollutantCode	DataAggregationProcess	AirPollutionLevel	UnitOfAirPollutionLevel	DataCapture	DataCoverage	TimeCoverage	DatetimeBegin	DatetimeEnd	Validity	Verification
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0106A	IE0106A	SPO.IE.IE0106ASample1_6001	PM2.5	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001	P1Y-day-min	0.8	µg/m3	100	95.89041096	95.89041096	2013-01-01 00:00:00	2014-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0106A	IE0106A	SPO.IE.IE0106ASample1_6001	PM2.5	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001	P1Y-day-per50	5.6	µg/m3	100	96.98630137	96.98630137	2015-01-01 00:00:00	2016-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0106A	IE0106A	SPO.IE.IE0106ASample1_6001	PM2.5	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001	P1Y-day-per50	6.4	µg/m3	100	98.08219178	98.08219178	2014-01-01 00:00:00	2015-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0106A	IE0106A	SPO.IE.IE0106ASample1_6001	PM2.5	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001	P1Y-day-per50	7.1	µg/m3	100	95.89041096	95.89041096	2013-01-01 00:00:00	2014-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0110A	IE0110A	SPO.IE.IE0110ASample1_6001	PM2.5	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001	P1Y	6.82986301	µg/m3	100	100	100	2015-01-01 00:00:00	2016-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0110A	IE0110A	SPO.IE.IE0110ASample1_6001	PM2.5	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001	P1Y-day-max	42	µg/m3	100	100	100	2015-01-01 00:00:00	2016-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0110A	IE0110A	SPO.IE.IE0110ASample1_6001	PM2.5	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001	P1Y-day-min	1.1	µg/m3	100	100	100	2015-01-01 00:00:00	2016-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0110A	IE0110A	SPO.IE.IE0110ASample1_6001	PM2.5	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001	P1Y-day-per50	4.4	µg/m3	100	100	100	2015-01-01 00:00:00	2016-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0141A	IE0141A	SPO.IE.IE0141ASample2_6001	PM2.5	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001	P1Y	6.56264367	µg/m3	100	95.34246575	95.34246575	2015-01-01 00:00:00	2016-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0141A	IE0141A	SPO.IE.IE0141ASample2_6001	PM2.5	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001	P1Y-day-max	39.6	µg/m3	100	95.34246575	95.34246575	2015-01-01 00:00:00	2016-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0141A	IE0141A	SPO.IE.IE0141ASample2_6001	PM2.5	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001	P1Y-day-min	0	µg/m3	100	95.34246575	95.34246575	2015-01-01 00:00:00	2016-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0141A	IE0141A	SPO.IE.IE0141ASample2_6001	PM2.5	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001	P1Y-day-per50	4.7	µg/m3	100	95.34246575	95.34246575	2015-01-01 00:00:00	2016-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0142A	IE0142A	SPO.IE.IE0142ASample1_6001	PM2.5	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001	P1Y	14.97174468	µg/m3	98.34710744	97.80821918	99.45205479	2013-01-01 00:00:00	2014-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0142A	IE0142A	SPO.IE.IE0142ASample1_6001	PM2.5	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001	P1Y-day-max	72.116666	µg/m3	98.34710744	97.80821918	99.45205479	2013-01-01 00:00:00	2014-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0142A	IE0142A	SPO.IE.IE0142ASample1_6001	PM2.5	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001	P1Y-day-min	0.145833	µg/m3	98.34710744	97.80821918	99.45205479	2013-01-01 00:00:00	2014-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0142A	IE0142A	SPO.IE.IE0142ASample1_6001	PM2.5	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001	P1Y-day-per50	11.5875	µg/m3	98.34710744	97.80821918	99.45205479	2013-01-01 00:00:00	2014-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0145A	IE0145A	SPO.IE.IE0145ASample1_6001	PM2.5	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001	P1Y	5.37546012	µg/m3	100	89.31506849	89.31506849	2014-01-01 00:00:00	2015-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0145A	IE0145A	SPO.IE.IE0145ASample1_6001	PM2.5	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001	P1Y	5.73563218	µg/m3	100	95.34246575	95.34246575	2015-01-01 00:00:00	2016-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0145A	IE0145A	SPO.IE.IE0145ASample1_6001	PM2.5	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001	P1Y	7.90659025	µg/m3	100	95.61643836	95.61643836	2013-01-01 00:00:00	2014-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0145A	IE0145A	SPO.IE.IE0145ASample1_6001	PM2.5	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001	P1Y-day-max	23	µg/m3	100	89.31506849	89.31506849	2014-01-01 00:00:00	2015-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0145A	IE0145A	SPO.IE.IE0145ASample1_6001	PM2.5	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001	P1Y-day-max	24.3	µg/m3	100	95.34246575	95.34246575	2015-01-01 00:00:00	2016-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0145A	IE0145A	SPO.IE.IE0145ASample1_6001	PM2.5	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001	P1Y-day-max	60.4	µg/m3	100	95.61643836	95.61643836	2013-01-01 00:00:00	2014-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0145A	IE0145A	SPO.IE.IE0145ASample1_6001	PM2.5	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001	P1Y-day-min	0.8	µg/m3	100	89.31506849	89.31506849	2014-01-01 00:00:00	2015-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0145A	IE0145A	SPO.IE.IE0145ASample1_6001	PM2.5	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001	P1Y-day-min	0.8	µg/m3	100	95.34246575	95.34246575	2015-01-01 00:00:00	2016-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0145A	IE0145A	SPO.IE.IE0145ASample1_6001	PM2.5	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001	P1Y-day-min	1.1	µg/m3	100	95.61643836	95.61643836	2013-01-01 00:00:00	2014-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0145A	IE0145A	SPO.IE.IE0145ASample1_6001	PM2.5	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001	P1Y-day-per50	4.2	µg/m3	100	89.31506849	89.31506849	2014-01-01 00:00:00	2015-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0145A	IE0145A	SPO.IE.IE0145ASample1_6001	PM2.5	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001	P1Y-day-per50	4.3	µg/m3	100	95.34246575	95.34246575	2015-01-01 00:00:00	2016-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0145A	IE0145A	SPO.IE.IE0145ASample1_6001	PM2.5	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001	P1Y-day-per50	5.3	µg/m3	100	95.61643836	95.61643836	2013-01-01 00:00:00	2014-01-01 00:00:00	1	1
