Countrycode	Namespace	AirQualityNetwork	AirQualityStation	AirQualityStationEoICode	SamplingPoint	AirPollutant	AirPollutantCode	DataAggregationProcess	AirPollutionLevel	UnitOfAirPollutionLevel	DataCapture	DataCoverage	TimeCoverage	DatetimeBegin	DatetimeEnd	Validity	Verification
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_1	SO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1	P1D	2.50021535	µg/m3	100	100	100	2013-06-05 00:00:00	2013-06-06 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_1	SO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1	P1D	2.5140694	µg/m3	100	100	100	2013-02-26 00:00:00	2013-02-27 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_1	SO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1	P1D	2.52330548	µg/m3	100	100	100	2013-05-28 00:00:00	2013-05-29 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_1	SO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1	P1D	2.57872214	µg/m3	100	100	100	2013-02-13 00:00:00	2013-02-14 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_1	SO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1	P1D	2.64429857	µg/m3	100	100	100	2013-04-20 00:00:00	2013-04-21 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_1	SO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1	P1D	2.72834714	µg/m3	100	100	100	2013-03-12 00:00:00	2013-03-13 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_1	SO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1	P1D	2.73943048	µg/m3	100	100	100	2013-05-14 00:00:00	2013-05-15 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_1	SO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1	P1D	2.75790274	µg/m3	100	100	100	2013-05-10 00:00:00	2013-05-11 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_1	SO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1	P1D	2.76621524	µg/m3	100	100	100	2013-02-11 00:00:00	2013-02-12 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_1	SO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1	P1D	2.76621524	µg/m3	100	100	100	2013-04-19 00:00:00	2013-04-20 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_1	SO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1	P1D	2.77268048	µg/m3	100	100	100	2013-05-27 00:00:00	2013-05-28 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_1	SO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1	P1D	2.8133194	µg/m3	100	100	100	2013-04-21 00:00:00	2013-04-22 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_1	SO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1	P1D	2.84564583	µg/m3	100	100	100	2013-03-26 00:00:00	2013-03-27 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_1	SO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1	P1D	2.84841666	µg/m3	100	100	100	2013-02-15 00:00:00	2013-02-16 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_1	SO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1	P1D	2.86596524	µg/m3	100	100	100	2013-05-15 00:00:00	2013-05-16 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_1	SO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1	P1D	2.87797214	µg/m3	100	100	100	2013-05-20 00:00:00	2013-05-21 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_1	SO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1	P1D	2.89736798	µg/m3	100	100	100	2013-05-18 00:00:00	2013-05-19 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_1	SO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1	P1D	2.90660416	µg/m3	100	100	100	2013-05-19 00:00:00	2013-05-20 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_1	SO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1	P1D	2.91399298	µg/m3	100	100	100	2013-02-22 00:00:00	2013-02-23 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_1	SO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1	P1D	3.02020833	µg/m3	100	100	100	2013-05-16 00:00:00	2013-05-17 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_1	SO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1	P1D	3.05622916	µg/m3	100	100	100	2013-03-13 00:00:00	2013-03-14 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_1	SO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1	P1D	3.08855559	µg/m3	100	100	100	2013-02-27 00:00:00	2013-02-28 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_1	SO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1	P1D	3.10240964	µg/m3	100	100	100	2013-03-08 00:00:00	2013-03-09 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_1	SO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1	P1D	3.13935416	µg/m3	100	100	100	2013-04-22 00:00:00	2013-04-23 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_1	SO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1	P1D	3.17168048	µg/m3	100	100	100	2013-03-25 00:00:00	2013-03-26 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_1	SO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1	P1D	3.24834024	µg/m3	100	100	100	2013-04-29 00:00:00	2013-04-30 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_1	SO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1	P1D	3.25111107	µg/m3	100	100	100	2013-04-25 00:00:00	2013-04-26 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_1	SO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1	P1D	3.25849988	µg/m3	100	100	100	2013-01-04 00:00:00	2013-01-05 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_1	SO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1	P1D	3.2585	µg/m3	100	100	100	2013-04-18 00:00:00	2013-04-19 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_1	SO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1	P1D	3.29729166	µg/m3	100	100	100	2013-04-28 00:00:00	2013-04-29 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_1	SO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1	P1D	3.3000625	µg/m3	100	100	100	2013-05-26 00:00:00	2013-05-27 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_1	SO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1	P1D	3.30560416	µg/m3	100	100	100	2013-04-26 00:00:00	2013-04-27 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_1	SO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1	P1D	3.32315274	µg/m3	100	100	100	2013-03-23 00:00:00	2013-03-24 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_1	SO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1	P1D	3.3536319	µg/m3	100	100	100	2013-06-06 00:00:00	2013-06-07 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_1	SO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1	P1D	3.36286798	µg/m3	100	100	100	2013-03-17 00:00:00	2013-03-18 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_1	SO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1	P1D	3.3702569	µg/m3	100	100	100	2013-02-20 00:00:00	2013-02-21 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_1	SO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1	P1D	3.38503464	µg/m3	100	100	100	2013-05-21 00:00:00	2013-05-22 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_1	SO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1	P1D	3.39057631	µg/m3	100	100	100	2013-04-24 00:00:00	2013-04-25 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_1	SO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1	P1D	3.40073607	µg/m3	100	100	100	2013-03-15 00:00:00	2013-03-16 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_1	SO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1	P1D	3.40073607	µg/m3	100	100	100	2013-05-01 00:00:00	2013-05-02 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_1	SO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1	P1D	3.40535416	µg/m3	100	100	100	2013-03-18 00:00:00	2013-03-19 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_1	SO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1	P1D	3.46538881	µg/m3	100	100	100	2013-06-07 00:00:00	2013-06-08 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_1	SO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1	P1D	3.5115694	µg/m3	100	100	100	2013-04-23 00:00:00	2013-04-24 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_1	SO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1	P1D	3.51803464	µg/m3	100	100	100	2013-04-30 00:00:00	2013-05-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_1	SO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1	P1D	3.55867357	µg/m3	100	100	100	2013-05-06 00:00:00	2013-05-07 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_1	SO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1	P1D	3.67689583	µg/m3	100	100	100	2013-01-05 00:00:00	2013-01-06 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_1	SO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1	P1D	3.78126381	µg/m3	100	100	100	2013-03-02 00:00:00	2013-03-03 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_1	SO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1	P1D	3.7821875	µg/m3	100	100	100	2013-05-04 00:00:00	2013-05-05 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	SPO.IE.IE001BPSample1_1	SO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1	P1D	3.79696524	µg/m3	100	100	100	2013-04-27 00:00:00	2013-04-28 00:00:00	1	1
